customer_id,order_count,total_spend,avg_order_value,return_count,return_rate,ticket_count,tickets_last_90d,negative_ticket_count,recency_days,churn_risk_score,risk_segment,estimated_clv,customer_segment
CUST-00544,2,861.88,430.94,0,0.0,3,1,0,8,0.066,low,1379.01,Standard/Stable
CUST-00545,1,563.0,563.0,0,0.0,0,0,0,32,0.062,low,900.8,Standard/Stable
CUST-00546,5,1405.49,281.1,1,0.2,2,0,0,109,0.292,low,2248.8,Standard/Stable
CUST-00547,6,2539.93,423.32,0,0.0,3,0,2,88,0.304,medium,4063.87,Standard/Stable
CUST-00548,1,741.5,741.5,0,0.0,2,1,1,123,0.389,medium,1186.4,Standard/Stable
CUST-00549,5,1055.4,211.08,0,0.0,3,0,0,60,0.117,low,1688.64,Standard/Stable
CUST-00550,4,1397.08,349.27,0,0.0,3,1,0,11,0.071,low,2235.33,Standard/Stable
CUST-00551,6,1731.63,288.61,0,0.0,4,0,3,34,0.216,low,2770.66,Standard/Stable
CUST-00552,0,0,0.0,0,0.0,4,3,1,999,0.55,medium,0.0,New/No Orders
CUST-00553,3,929.98,309.99,0,0.0,1,1,1,24,0.297,low,1487.95,Standard/Stable
CUST-00554,0,0,0.0,0,0.0,2,0,0,999,0.35,medium,0.0,New/No Orders
CUST-00555,3,2344.97,781.66,1,0.3333,1,0,0,19,0.17,low,3751.97,Standard/Stable
CUST-00556,8,3832.34,479.04,1,0.125,7,2,4,7,0.278,low,6131.71,High-Value/Stable
CUST-00557,5,2899.92,579.98,1,0.2,2,0,0,39,0.156,low,4639.84,Standard/Stable
CUST-00558,5,1009.08,201.82,0,0.0,0,0,0,24,0.047,low,1614.56,Standard/Stable
CUST-00559,7,1917.08,273.87,0,0.0,3,1,1,99,0.309,medium,3067.34,Standard/Stable
CUST-00560,3,1497.01,499.0,1,0.3333,3,1,0,12,0.207,low,2395.2,Standard/Stable
CUST-00561,5,1452.53,290.51,0,0.0,6,0,4,1,0.135,low,2324.08,Standard/Stable
CUST-00562,2,2322.03,1161.02,0,0.0,3,0,2,9,0.151,low,3715.26,Standard/Stable
CUST-00563,3,2185.64,728.55,0,0.0,2,0,1,68,0.232,low,3497.04,Standard/Stable
CUST-00564,1,436.74,436.74,0,0.0,2,0,2,95,0.385,medium,698.78,Standard/Stable
CUST-00565,5,1365.96,273.19,0,0.0,4,0,3,84,0.313,medium,2185.52,Standard/Stable
CUST-00566,3,758.17,252.72,0,0.0,2,1,0,70,0.186,low,1213.06,Standard/Stable
CUST-00567,5,2635.23,527.05,0,0.0,0,0,0,97,0.189,low,4216.4,Standard/Stable
CUST-00568,5,2600.3,520.06,1,0.2,5,0,4,69,0.374,medium,4160.48,Standard/Stable
CUST-00569,2,1373.07,686.53,0,0.0,1,1,1,112,0.468,medium,2196.9,Standard/Stable
CUST-00570,4,991.52,247.88,0,0.0,3,1,2,92,0.362,medium,1586.43,Standard/Stable
CUST-00571,3,1892.31,630.77,0,0.0,3,1,2,99,0.376,medium,3027.7,Standard/Stable
CUST-00572,1,409.72,409.72,1,1.0,4,0,2,45,0.387,medium,655.55,Standard/Stable
CUST-00573,6,3473.28,578.88,0,0.0,2,1,2,0,0.25,low,5557.25,High-Value/Stable
CUST-00574,4,1013.95,253.49,0,0.0,5,2,4,91,0.437,medium,1622.34,Standard/Stable
CUST-00575,5,1886.22,377.24,0,0.0,5,0,3,121,0.355,medium,3017.92,Standard/Stable
CUST-00576,2,1464.02,732.01,0,0.0,2,0,2,149,0.49,medium,2342.43,Standard/Stable
CUST-00577,2,1034.11,517.05,0,0.0,4,0,0,181,0.35,medium,1654.56,Standard/Stable
CUST-00578,1,308.17,308.17,0,0.0,2,0,0,252,0.35,medium,493.07,Standard/Stable
CUST-00579,4,1822.93,455.73,0,0.0,2,0,2,83,0.361,medium,2916.67,Standard/Stable
CUST-00580,2,765.46,382.73,0,0.0,4,1,2,54,0.255,low,1224.74,Standard/Stable
CUST-00581,4,2475.22,618.8,0,0.0,3,0,2,81,0.291,low,3960.32,Standard/Stable
CUST-00582,4,1250.0,312.5,0,0.0,3,0,2,83,0.295,low,2000.0,Standard/Stable
CUST-00583,2,493.46,246.73,1,0.5,2,0,1,154,0.599,medium,789.54,Standard/Stable
CUST-00584,4,2102.58,525.64,0,0.0,5,1,2,138,0.398,medium,3364.1,Standard/Stable
CUST-00585,1,426.32,426.32,0,0.0,1,0,0,8,0.016,low,682.11,Standard/Stable
CUST-00586,6,2073.12,345.52,1,0.1667,6,3,4,26,0.401,medium,3316.99,Standard/Stable
CUST-00587,3,1817.83,605.94,0,0.0,1,0,0,21,0.041,low,2908.51,Standard/Stable
CUST-00588,4,2085.66,521.41,1,0.25,2,1,2,51,0.449,medium,3337.02,Standard/Stable
CUST-00589,3,1391.48,463.83,1,0.3333,4,3,2,91,0.56,medium,2226.38,Standard/Stable
CUST-00590,4,772.05,193.01,2,0.5,4,1,2,72,0.49,medium,1235.26,Standard/Stable
CUST-00591,3,560.62,186.87,1,0.3333,3,1,1,26,0.301,medium,896.98,Standard/Stable
CUST-00592,0,0,0.0,0,0.0,2,1,1,999,0.5,medium,0.0,New/No Orders
CUST-00593,3,765.7,255.23,0,0.0,1,0,1,56,0.309,medium,1225.1,Standard/Stable
CUST-00594,4,1932.76,483.19,0,0.0,2,0,1,115,0.324,medium,3092.42,Standard/Stable
CUST-00595,3,693.44,231.15,1,0.3333,2,0,1,197,0.583,medium,1109.52,Standard/Stable
CUST-00596,4,449.96,112.49,0,0.0,1,1,0,30,0.108,low,719.94,Standard/Stable
CUST-00597,4,1804.85,451.21,1,0.25,2,0,0,80,0.256,low,2887.74,Standard/Stable
CUST-00598,2,677.83,338.92,0,0.0,1,1,0,81,0.208,low,1084.54,Standard/Stable
CUST-00599,6,3464.57,577.43,0,0.0,3,1,3,68,0.382,medium,5543.33,High-Value/Stable
CUST-00600,3,1301.39,433.8,0,0.0,3,0,3,0,0.2,low,2082.24,Standard/Stable
CUST-00601,6,4106.68,684.45,1,0.1667,3,0,1,86,0.301,medium,6570.72,High-Value/Stable
CUST-00602,2,428.59,214.29,1,0.5,2,1,1,59,0.465,medium,685.73,Standard/Stable
CUST-00603,2,611.92,305.96,0,0.0,2,0,1,52,0.201,low,979.07,Standard/Stable
CUST-00604,3,729.69,243.23,0,0.0,2,1,1,78,0.302,medium,1167.5,Standard/Stable
CUST-00605,6,3579.78,596.63,3,0.5,13,8,8,24,0.62,high,5727.65,High-Value/At-Risk
CUST-00606,5,1889.53,377.91,0,0.0,2,0,0,125,0.243,low,3023.28,Standard/Stable
CUST-00607,3,1184.67,394.89,2,0.6667,4,1,0,54,0.355,medium,1895.47,Standard/Stable
CUST-00608,2,800.41,400.2,0,0.0,2,2,1,167,0.525,medium,1280.64,Standard/Stable
CUST-00609,3,1381.94,460.65,0,0.0,4,2,2,135,0.462,medium,2211.12,Standard/Stable
CUST-00610,4,1421.7,355.43,0,0.0,2,2,1,12,0.223,low,2274.75,Standard/Stable
CUST-00611,5,2009.09,401.82,2,0.4,1,1,1,46,0.499,medium,3214.56,Standard/Stable
CUST-00612,3,1158.64,386.21,1,0.3333,4,0,3,2,0.287,low,1853.81,Standard/Stable
CUST-00613,6,2766.77,461.13,0,0.0,3,0,0,76,0.148,low,4426.85,Standard/Stable
CUST-00614,3,1131.55,377.18,0,0.0,0,0,0,56,0.109,low,1810.46,Standard/Stable
CUST-00615,5,2806.73,561.35,0,0.0,6,0,1,49,0.129,low,4490.8,Standard/Stable
CUST-00616,6,1866.31,311.05,1,0.1667,2,0,1,8,0.182,low,2986.08,Standard/Stable
CUST-00617,1,289.75,289.75,0,0.0,3,1,0,65,0.176,low,463.6,Standard/Stable
CUST-00618,9,3047.58,338.62,0,0.0,1,1,1,21,0.291,low,4876.13,High-Value/Stable
CUST-00619,4,2556.95,639.24,0,0.0,1,1,1,71,0.388,medium,4091.14,Standard/Stable
CUST-00620,5,2001.92,400.38,0,0.0,6,3,3,64,0.374,medium,3203.04,Standard/Stable
CUST-00621,3,653.92,217.97,0,0.0,4,1,1,36,0.17,low,1046.26,Standard/Stable
CUST-00622,5,2730.01,546.0,1,0.2,6,3,3,16,0.361,medium,4368.0,Standard/Stable
CUST-00623,1,289.95,289.95,0,0.0,1,0,1,68,0.332,medium,463.92,Standard/Stable
CUST-00624,2,1664.17,832.09,0,0.0,3,0,1,183,0.417,medium,2662.69,Standard/Stable
CUST-00625,4,2255.65,563.91,0,0.0,1,1,1,134,0.511,medium,3609.02,Standard/Stable
CUST-00626,2,316.39,158.19,0,0.0,3,1,2,33,0.248,low,506.21,Standard/Stable
CUST-00627,2,498.98,249.49,1,0.5,2,2,1,59,0.515,medium,798.37,Standard/Stable
CUST-00628,3,1447.24,482.41,0,0.0,2,1,1,95,0.335,medium,2315.57,Standard/Stable
CUST-00629,4,1569.07,392.27,0,0.0,3,0,2,75,0.279,low,2510.53,Standard/Stable
CUST-00630,6,2383.18,397.2,1,0.1667,1,0,1,4,0.274,low,3813.12,Standard/Stable
CUST-00631,6,2448.59,408.1,0,0.0,3,1,3,5,0.26,low,3917.76,Standard/Stable
CUST-00632,4,993.65,248.41,0,0.0,2,0,0,62,0.121,low,1589.82,Standard/Stable
CUST-00633,2,221.88,110.94,0,0.0,2,0,0,17,0.033,low,355.01,Standard/Stable
CUST-00634,5,1916.66,383.33,0,0.0,2,1,0,29,0.106,low,3066.64,Standard/Stable
CUST-00635,4,1396.04,349.01,0,0.0,4,1,1,73,0.242,low,2233.66,Standard/Stable
CUST-00636,1,387.44,387.44,0,0.0,1,1,1,198,0.6,high,619.9,Low-Value/At-Risk
CUST-00637,3,496.01,165.34,0,0.0,2,2,1,170,0.531,medium,793.63,Standard/Stable
CUST-00638,3,1365.59,455.2,0,0.0,1,0,0,75,0.146,low,2184.96,Standard/Stable
CUST-00639,6,1497.75,249.62,0,0.0,4,3,1,23,0.245,low,2396.35,Standard/Stable
CUST-00640,3,1200.2,400.07,1,0.3333,4,2,1,6,0.295,low,1920.34,Standard/Stable
CUST-00641,2,1693.1,846.55,1,0.5,5,2,4,22,0.503,medium,2708.96,Standard/Stable
CUST-00642,1,363.98,363.98,0,0.0,5,0,3,151,0.414,medium,582.37,Standard/Stable
CUST-00643,1,218.37,218.37,0,0.0,0,0,0,184,0.35,medium,349.39,Standard/Stable
CUST-00644,3,818.87,272.96,1,0.3333,3,2,1,49,0.395,medium,1310.21,Standard/Stable
CUST-00645,2,553.78,276.89,1,0.5,2,1,1,11,0.371,medium,886.05,Standard/Stable
CUST-00646,6,1676.07,279.34,0,0.0,2,1,2,18,0.285,low,2681.66,Standard/Stable
CUST-00647,5,2144.66,428.93,0,0.0,4,1,4,52,0.351,medium,3431.44,Standard/Stable
CUST-00648,2,568.76,284.38,0,0.0,1,0,0,206,0.35,medium,910.02,Standard/Stable
CUST-00649,7,3341.53,477.36,2,0.2857,11,9,8,43,0.593,medium,5346.43,High-Value/Stable
CUST-00650,2,459.97,229.99,0,0.0,3,1,2,72,0.323,medium,735.97,Standard/Stable
CUST-00651,5,2663.13,532.63,0,0.0,4,2,3,11,0.271,low,4261.04,Standard/Stable
CUST-00652,4,1732.17,433.04,0,0.0,1,0,1,93,0.381,medium,2771.46,Standard/Stable
CUST-00653,4,953.49,238.37,0,0.0,2,0,1,91,0.277,low,1525.57,Standard/Stable
CUST-00654,2,341.56,170.78,0,0.0,1,0,0,193,0.35,medium,546.5,Standard/Stable
CUST-00655,4,2361.67,590.42,0,0.0,2,1,1,30,0.208,low,3778.69,Standard/Stable
CUST-00656,3,1021.06,340.35,1,0.3333,3,1,0,226,0.533,medium,1633.68,Standard/Stable
CUST-00657,2,887.23,443.62,1,0.5,1,0,0,101,0.396,medium,1419.58,Standard/Stable
CUST-00658,9,2208.23,245.36,0,0.0,0,0,0,13,0.025,low,3533.18,Standard/Stable
CUST-00659,3,877.0,292.33,0,0.0,0,0,0,153,0.297,low,1403.18,Standard/Stable
CUST-00660,7,3451.42,493.06,2,0.2857,8,7,6,22,0.557,medium,5522.27,High-Value/Stable
CUST-00661,5,1052.25,210.45,1,0.2,5,2,3,7,0.314,medium,1683.6,Standard/Stable
CUST-00662,4,2033.74,508.44,0,0.0,2,0,2,0,0.2,low,3254.02,Standard/Stable
CUST-00663,6,2450.35,408.39,1,0.1667,3,0,1,62,0.254,low,3920.54,Standard/Stable
CUST-00664,4,1778.07,444.52,0,0.0,2,1,0,114,0.272,low,2844.93,Standard/Stable
CUST-00665,4,2276.19,569.05,0,0.0,3,0,2,178,0.479,medium,3641.92,Standard/Stable
CUST-00666,4,1400.19,350.05,0,0.0,6,1,2,104,0.319,medium,2240.32,Standard/Stable
CUST-00667,2,278.13,139.06,0,0.0,0,0,0,18,0.035,low,444.99,Standard/Stable
CUST-00668,7,2561.05,365.86,0,0.0,0,0,0,54,0.105,low,4097.63,Standard/Stable
CUST-00669,0,0,0.0,0,0.0,1,0,1,999,0.55,medium,0.0,New/No Orders
CUST-00670,3,1219.42,406.47,0,0.0,7,2,4,130,0.467,medium,1951.06,Standard/Stable
CUST-00671,3,1164.19,388.06,2,0.6667,0,0,0,70,0.336,medium,1862.69,Standard/Stable
CUST-00672,1,166.12,166.12,1,1.0,4,1,2,78,0.502,medium,265.79,Standard/Stable
CUST-00673,2,870.22,435.11,0,0.0,2,1,1,4,0.158,low,1392.35,Standard/Stable
CUST-00674,6,2175.71,362.62,0,0.0,4,1,3,10,0.219,low,3481.15,Standard/Stable
CUST-00675,4,1167.14,291.79,1,0.25,3,2,1,33,0.331,medium,1867.46,Standard/Stable
CUST-00676,1,332.4,332.4,0,0.0,3,1,1,67,0.247,low,531.84,Standard/Stable
CUST-00677,5,1336.17,267.23,1,0.2,2,0,1,47,0.271,low,2137.84,Standard/Stable
CUST-00678,3,896.13,298.71,1,0.3333,1,0,1,5,0.343,medium,1433.81,Standard/Stable
CUST-00679,5,1556.16,311.23,1,0.2,3,1,3,7,0.344,medium,2489.84,Standard/Stable
CUST-00680,2,109.8,54.9,0,0.0,1,1,0,88,0.221,low,175.68,Standard/Stable
CUST-00681,3,770.85,256.95,0,0.0,4,3,1,66,0.328,medium,1233.36,Standard/Stable
CUST-00682,2,1685.01,842.5,1,0.5,2,1,0,210,0.6,high,2696.0,Low-Value/At-Risk
CUST-00683,2,495.03,247.51,0,0.0,1,0,0,31,0.06,low,792.03,Standard/Stable
CUST-00684,0,0,0.0,0,0.0,2,1,0,999,0.4,medium,0.0,New/No Orders
CUST-00685,6,2493.97,415.66,1,0.1667,3,0,3,56,0.376,medium,3990.34,Standard/Stable
CUST-00686,2,981.9,490.95,1,0.5,2,0,0,227,0.55,medium,1571.04,Standard/Stable
CUST-00687,4,1867.77,466.94,0,0.0,1,0,0,105,0.204,low,2988.42,Standard/Stable
CUST-00688,7,2367.48,338.21,2,0.2857,3,1,2,46,0.387,medium,3787.95,Standard/Stable
CUST-00689,3,1167.12,389.04,0,0.0,4,0,4,16,0.231,low,1867.39,Standard/Stable
CUST-00690,4,2669.07,667.27,0,0.0,6,3,4,13,0.309,medium,4270.53,Standard/Stable
CUST-00691,6,2783.1,463.85,0,0.0,5,2,2,39,0.256,low,4452.96,Standard/Stable
CUST-00692,3,781.56,260.52,0,0.0,0,0,0,34,0.066,low,1250.5,Standard/Stable
CUST-00693,8,2897.82,362.23,1,0.125,0,0,0,9,0.068,low,4636.54,Standard/Stable
CUST-00694,4,1771.34,442.83,1,0.25,2,2,1,110,0.514,medium,2834.11,Standard/Stable
CUST-00695,3,555.16,185.05,0,0.0,3,0,1,8,0.082,low,888.24,Standard/Stable
CUST-00696,1,412.81,412.81,0,0.0,1,0,1,92,0.379,medium,660.5,Standard/Stable
CUST-00697,5,1205.58,241.12,0,0.0,2,0,2,120,0.433,medium,1928.96,Standard/Stable
CUST-00698,3,858.01,286.0,0,0.0,3,2,1,63,0.289,low,1372.8,Standard/Stable
CUST-00699,1,316.8,316.8,0,0.0,2,0,2,128,0.449,medium,506.88,Standard/Stable
CUST-00700,6,2035.94,339.32,0,0.0,1,0,1,2,0.204,low,3257.47,Standard/Stable
CUST-00701,5,1033.36,206.67,0,0.0,5,2,2,64,0.304,medium,1653.36,Standard/Stable
CUST-00702,4,1965.12,491.28,0,0.0,6,1,4,57,0.294,low,3144.19,Standard/Stable
CUST-00703,4,1109.47,277.37,1,0.25,6,3,3,131,0.605,high,1775.17,Low-Value/At-Risk
CUST-00704,4,1082.43,270.61,0,0.0,4,1,4,61,0.369,medium,1731.9,Standard/Stable
CUST-00705,1,594.4,594.4,0,0.0,1,0,0,43,0.084,low,951.04,Standard/Stable
CUST-00706,0,0,0.0,0,0.0,1,0,0,999,0.35,medium,0.0,New/No Orders
CUST-00707,3,1051.7,350.57,0,0.0,5,3,2,95,0.415,medium,1682.74,Standard/Stable
CUST-00708,4,1729.5,432.38,0,0.0,4,1,2,8,0.166,low,2767.23,Standard/Stable
CUST-00709,3,1502.77,500.92,0,0.0,2,1,2,105,0.454,medium,2404.42,Standard/Stable
CUST-00710,2,358.06,179.03,0,0.0,1,0,1,89,0.373,medium,572.9,Standard/Stable
CUST-00711,2,487.92,243.96,0,0.0,3,1,1,180,0.467,medium,780.67,Standard/Stable
CUST-00712,5,2948.33,589.67,1,0.2,4,4,2,91,0.557,medium,4717.36,Standard/Stable
CUST-00713,2,1059.38,529.69,0,0.0,3,1,1,91,0.294,low,1695.01,Standard/Stable
CUST-00714,5,1211.82,242.36,0,0.0,2,1,1,76,0.298,low,1938.88,Standard/Stable
CUST-00715,5,2445.88,489.18,0,0.0,1,1,0,68,0.182,low,3913.44,Standard/Stable
CUST-00716,3,582.6,194.2,0,0.0,2,1,1,62,0.271,low,932.16,Standard/Stable
CUST-00717,4,1229.75,307.44,0,0.0,2,2,1,68,0.332,medium,1967.62,Standard/Stable
CUST-00718,4,3011.25,752.81,1,0.25,9,8,8,44,0.613,high,4817.98,High-Value/At-Risk
CUST-00719,2,405.03,202.51,0,0.0,4,1,2,80,0.306,medium,648.03,Standard/Stable
CUST-00720,5,1896.18,379.24,0,0.0,1,1,0,30,0.108,low,3033.92,Standard/Stable
CUST-00721,2,447.98,223.99,0,0.0,3,0,1,12,0.09,low,716.77,Standard/Stable
CUST-00722,6,2052.79,342.13,0,0.0,5,2,1,123,0.379,medium,3284.45,Standard/Stable
CUST-00723,2,413.62,206.81,0,0.0,1,0,0,50,0.097,low,661.79,Standard/Stable
CUST-00724,2,609.81,304.9,0,0.0,2,2,2,206,0.65,high,975.68,Low-Value/At-Risk
CUST-00725,2,691.69,345.85,0,0.0,1,0,1,35,0.268,low,1106.72,Standard/Stable
CUST-00726,6,1238.26,206.38,0,0.0,2,1,2,43,0.334,medium,1981.25,Standard/Stable
CUST-00727,2,986.92,493.46,0,0.0,1,0,0,174,0.338,medium,1579.07,Standard/Stable
CUST-00728,6,1708.64,284.77,0,0.0,2,2,2,49,0.395,medium,2733.79,Standard/Stable
CUST-00729,2,234.8,117.4,0,0.0,3,0,1,13,0.092,low,375.68,Standard/Stable
CUST-00730,4,1629.87,407.47,0,0.0,2,0,2,77,0.35,medium,2607.81,Standard/Stable
CUST-00731,5,1469.0,293.8,2,0.4,2,0,0,197,0.51,medium,2350.4,Standard/Stable
CUST-00732,5,1797.77,359.55,2,0.4,2,1,2,50,0.507,medium,2876.4,Standard/Stable
CUST-00733,2,433.63,216.81,0,0.0,0,0,0,16,0.031,low,693.79,Standard/Stable
CUST-00734,2,529.16,264.58,0,0.0,1,1,1,196,0.6,high,846.66,Low-Value/At-Risk
CUST-00735,2,346.16,173.08,1,0.5,0,0,0,118,0.429,medium,553.86,Standard/Stable
CUST-00736,6,1765.47,294.25,1,0.1667,1,0,1,24,0.313,medium,2824.8,Standard/Stable
CUST-00737,1,655.11,655.11,0,0.0,1,0,1,80,0.356,medium,1048.18,Standard/Stable
CUST-00738,6,2990.02,498.34,0,0.0,5,3,3,66,0.398,medium,4784.06,Standard/Stable
CUST-00739,1,359.27,359.27,1,1.0,3,1,2,214,0.733,high,574.83,Low-Value/At-Risk
CUST-00740,6,2543.05,423.84,0,0.0,2,1,1,25,0.199,low,4068.86,Standard/Stable
CUST-00741,2,335.28,167.64,1,0.5,2,0,1,75,0.446,medium,536.45,Standard/Stable
CUST-00742,2,651.24,325.62,1,0.5,5,1,3,34,0.436,medium,1041.98,Standard/Stable
CUST-00743,4,1459.08,364.77,0,0.0,5,0,1,11,0.061,low,2334.53,Standard/Stable
CUST-00744,3,2223.35,741.12,0,0.0,6,3,5,54,0.422,medium,3557.38,Standard/Stable
CUST-00745,1,73.63,73.63,0,0.0,3,1,1,56,0.226,low,117.81,Standard/Stable
CUST-00746,3,597.95,199.32,1,0.3333,0,0,0,16,0.164,low,956.74,Standard/Stable
CUST-00747,4,732.9,183.22,1,0.25,4,1,1,107,0.408,medium,1172.61,Standard/Stable
CUST-00748,6,2590.68,431.78,1,0.1667,3,0,1,76,0.281,low,4145.09,Standard/Stable
CUST-00749,3,658.95,219.65,0,0.0,3,0,2,141,0.408,medium,1054.32,Standard/Stable
CUST-00750,4,1595.63,398.91,0,0.0,1,0,1,93,0.381,medium,2553.02,Standard/Stable
CUST-00751,3,1115.48,371.83,1,0.3333,3,1,1,5,0.26,low,1784.78,Standard/Stable
CUST-00752,4,1981.8,495.45,0,0.0,4,1,3,85,0.365,medium,3170.88,Standard/Stable
CUST-00753,5,1170.03,234.01,0,0.0,3,2,2,17,0.266,low,1872.08,Standard/Stable
CUST-00754,4,1845.35,461.34,0,0.0,5,2,5,106,0.506,medium,2952.58,Standard/Stable
CUST-00755,2,406.17,203.09,0,0.0,3,2,2,120,0.467,medium,649.89,Standard/Stable
CUST-00756,2,354.76,177.38,0,0.0,4,1,1,109,0.312,medium,567.62,Standard/Stable
CUST-00757,3,1753.52,584.51,0,0.0,2,1,1,21,0.191,low,2805.65,Standard/Stable
CUST-00758,6,1498.51,249.75,0,0.0,3,1,1,18,0.152,low,2397.6,Standard/Stable
CUST-00759,2,1621.13,810.57,1,0.5,3,0,0,40,0.278,low,2593.82,Standard/Stable
CUST-00760,3,1107.36,369.12,0,0.0,4,1,3,214,0.55,medium,1771.78,Standard/Stable
CUST-00761,6,3238.24,539.71,1,0.1667,2,1,2,25,0.365,medium,5181.22,High-Value/Stable
CUST-00762,5,1866.2,373.24,1,0.2,1,0,0,10,0.099,low,2985.92,Standard/Stable
CUST-00763,5,847.64,169.53,0,0.0,0,0,0,44,0.086,low,1356.24,Standard/Stable
CUST-00764,1,289.95,289.95,0,0.0,3,1,0,60,0.167,low,463.92,Standard/Stable
CUST-00765,2,380.56,190.28,0,0.0,2,0,2,35,0.268,low,608.9,Standard/Stable
CUST-00766,4,2494.75,623.69,0,0.0,3,0,3,58,0.313,medium,3991.62,Standard/Stable
CUST-00767,2,577.32,288.66,0,0.0,1,0,1,107,0.408,medium,923.71,Standard/Stable
CUST-00768,4,1615.74,403.94,0,0.0,2,1,1,19,0.187,low,2585.22,Standard/Stable
CUST-00769,3,562.54,187.51,0,0.0,0,0,0,137,0.266,low,900.05,Standard/Stable
CUST-00770,3,1315.72,438.57,0,0.0,4,0,3,166,0.473,medium,2105.14,Standard/Stable
CUST-00771,2,490.7,245.35,0,0.0,2,0,1,117,0.328,medium,785.12,Standard/Stable
CUST-00772,3,1505.38,501.79,0,0.0,4,1,3,47,0.291,low,2408.59,Standard/Stable
CUST-00773,2,661.54,330.77,0,0.0,3,0,0,89,0.173,low,1058.46,Standard/Stable
CUST-00774,2,964.2,482.1,0,0.0,2,1,1,41,0.23,low,1542.72,Standard/Stable
CUST-00775,4,1382.08,345.52,1,0.25,3,1,3,98,0.541,medium,2211.33,Standard/Stable
CUST-00776,3,612.24,204.08,1,0.3333,6,1,3,186,0.633,high,979.58,Low-Value/At-Risk
CUST-00777,0,0,0.0,0,0.0,3,0,3,999,0.55,medium,0.0,New/No Orders
CUST-00778,2,403.86,201.93,0,0.0,1,0,0,50,0.097,low,646.18,Standard/Stable
CUST-00779,3,1116.64,372.21,0,0.0,1,0,0,151,0.294,low,1786.61,Standard/Stable
CUST-00780,6,3001.56,500.26,3,0.5,11,8,10,93,0.813,high,4802.5,High-Value/At-Risk
CUST-00781,6,2003.36,333.89,1,0.1667,6,1,3,115,0.44,medium,3205.34,Standard/Stable
CUST-00782,1,283.97,283.97,0,0.0,6,0,1,218,0.383,medium,454.35,Standard/Stable
CUST-00783,7,2641.24,377.32,0,0.0,3,0,1,41,0.146,low,4225.98,Standard/Stable
CUST-00784,4,2317.25,579.31,0,0.0,0,0,0,15,0.029,low,3707.58,Standard/Stable
CUST-00785,9,2376.52,264.06,1,0.1111,4,3,3,11,0.366,medium,3802.46,Standard/Stable
CUST-00786,1,289.75,289.75,0,0.0,2,0,0,247,0.35,medium,463.6,Standard/Stable
CUST-00787,3,931.32,310.44,1,0.3333,4,1,2,74,0.427,medium,1490.11,Standard/Stable
CUST-00788,3,1178.95,392.98,0,0.0,5,1,4,1,0.212,low,1886.3,Standard/Stable
CUST-00789,2,616.62,308.31,0,0.0,2,0,2,212,0.55,medium,986.59,Standard/Stable
CUST-00790,1,67.3,67.3,1,1.0,2,1,0,15,0.279,low,107.68,Standard/Stable
CUST-00791,4,3269.76,817.44,1,0.25,3,1,2,53,0.386,medium,5231.62,High-Value/Stable
CUST-00792,3,1384.54,461.51,0,0.0,4,1,0,19,0.087,low,2215.25,Standard/Stable
CUST-00793,4,1692.06,423.01,0,0.0,4,2,2,21,0.241,low,2707.26,Standard/Stable
CUST-00794,6,2796.77,466.13,1,0.1667,4,0,0,140,0.339,medium,4474.85,Standard/Stable
CUST-00795,2,1023.0,511.5,1,0.5,1,1,0,115,0.474,medium,1636.8,Standard/Stable
CUST-00796,4,1409.1,352.27,1,0.25,0,0,0,89,0.273,low,2254.53,Standard/Stable
CUST-00797,5,1835.5,367.1,1,0.2,2,1,2,46,0.419,medium,2936.8,Standard/Stable
CUST-00798,2,1628.01,814.0,0,0.0,4,1,1,13,0.125,low,2604.8,Standard/Stable
CUST-00799,4,2190.82,547.71,0,0.0,2,1,2,62,0.371,medium,3505.34,Standard/Stable
CUST-00800,4,1883.94,470.99,0,0.0,2,0,0,3,0.006,low,3014.34,Standard/Stable
CUST-00801,2,316.39,158.19,0,0.0,1,0,0,67,0.13,low,506.21,Standard/Stable
CUST-00802,2,705.36,352.68,0,0.0,1,0,1,120,0.433,medium,1128.58,Standard/Stable
CUST-00803,6,1798.56,299.76,2,0.3333,4,2,1,58,0.396,medium,2877.7,Standard/Stable
CUST-00804,5,2331.88,466.38,0,0.0,1,0,0,1,0.002,low,3731.04,Standard/Stable
CUST-00805,3,545.17,181.72,1,0.3333,1,0,0,94,0.316,medium,872.26,Standard/Stable
CUST-00806,3,1480.11,493.37,0,0.0,1,1,1,37,0.322,medium,2368.18,Standard/Stable
CUST-00807,6,1395.75,232.62,0,0.0,0,0,0,9,0.017,low,2233.15,Standard/Stable
CUST-00808,6,1620.72,270.12,0,0.0,6,2,2,32,0.229,low,2593.15,Standard/Stable
CUST-00809,3,657.63,219.21,0,0.0,5,2,3,12,0.243,low,1052.21,Standard/Stable
CUST-00810,6,1701.06,283.51,0,0.0,2,0,0,65,0.126,low,2721.7,Standard/Stable
CUST-00811,3,1697.62,565.87,0,0.0,3,1,1,160,0.428,medium,2716.18,Standard/Stable
CUST-00812,1,371.88,371.88,0,0.0,3,1,2,82,0.343,medium,595.01,Standard/Stable
CUST-00813,6,2252.42,375.4,1,0.1667,0,0,0,79,0.22,low,3603.84,Standard/Stable
CUST-00814,4,1149.36,287.34,0,0.0,1,0,1,12,0.223,low,1838.98,Standard/Stable
CUST-00815,1,443.04,443.04,0,0.0,1,1,0,39,0.126,low,708.86,Standard/Stable
