order_id,customer_id,product_id,order_date,quantity,amount,status
ORD-003585,CUST-00622,PROD-0073,2025-06-06,1,373.78,delivered
ORD-003586,CUST-00846,PROD-0057,2026-08-03,2,664.8,delivered
ORD-003587,CUST-00869,PROD-0098,2026-08-04,2,632.08,delivered
ORD-003588,CUST-00658,PROD-0037,2026-01-09,1,281.5,delivered
ORD-003589,CUST-00728,PROD-0048,2025-11-20,1,398.28,delivered
ORD-003590,CUST-00910,PROD-0071,2026-03-15,1,88.11,delivered
ORD-003591,CUST-00674,PROD-0001,2025-06-22,1,40.56,delivered
ORD-003592,CUST-00128,PROD-0060,2025-01-05,1,370.75,returned
ORD-003593,CUST-00314,PROD-0012,2025-11-17,3,303.75,delivered
ORD-003594,CUST-00332,PROD-0021,2025-09-10,2,490.94,delivered
ORD-003595,CUST-00150,PROD-0011,2025-08-15,1,434.44,delivered
ORD-003596,CUST-00454,PROD-0044,2026-03-23,3,1329.12,delivered
ORD-003597,CUST-00036,PROD-0058,2025-10-11,1,94.09,shipped
ORD-003598,CUST-00685,PROD-0044,2026-01-04,2,886.08,delivered
ORD-003599,CUST-00420,PROD-0078,2025-05-18,1,209.25,returned
ORD-003600,CUST-00022,PROD-0098,2025-12-06,2,632.08,delivered
ORD-003601,CUST-00206,PROD-0034,2026-05-07,1,298.58,delivered
ORD-003602,CUST-00639,PROD-0025,2026-04-19,1,150.74,shipped
ORD-003603,CUST-00848,PROD-0004,2026-04-02,1,247.95,delivered
ORD-003604,CUST-00957,PROD-0064,2026-01-03,1,218.37,delivered
ORD-003605,CUST-00356,PROD-0090,2025-11-09,1,312.61,delivered
ORD-003606,CUST-00440,PROD-0016,2026-05-14,1,264.99,delivered
ORD-003607,CUST-00729,PROD-0010,2026-07-19,1,351.72,processing
ORD-003608,CUST-00096,PROD-0066,2025-04-22,2,426.32,shipped
ORD-003609,CUST-00929,PROD-0035,2025-06-29,1,78.62,delivered
ORD-003610,CUST-00941,PROD-0083,2025-03-25,1,380.55,processing
ORD-003611,CUST-00164,PROD-0006,2025-10-15,1,58.2,returned
ORD-003612,CUST-00148,PROD-0019,2025-05-24,3,556.32,shipped
ORD-003613,CUST-00530,PROD-0059,2026-07-06,3,1163.64,delivered
ORD-003614,CUST-00294,PROD-0053,2025-07-21,1,243.0,delivered
ORD-003615,CUST-00195,PROD-0008,2025-09-27,1,372.08,delivered
ORD-003616,CUST-00663,PROD-0078,2025-03-20,1,209.25,delivered
ORD-003617,CUST-00480,PROD-0010,2025-03-19,3,1055.16,delivered
ORD-003618,CUST-00877,PROD-0067,2025-01-20,1,168.72,delivered
ORD-003619,CUST-00123,PROD-0038,2026-06-04,1,48.56,delivered
ORD-003620,CUST-00400,PROD-0029,2025-02-01,1,442.78,delivered
ORD-003621,CUST-00699,PROD-0015,2026-02-19,1,359.27,delivered
ORD-003622,CUST-00965,PROD-0087,2025-08-06,1,67.3,delivered
ORD-003623,CUST-00452,PROD-0023,2025-02-07,2,633.6,delivered
ORD-003624,CUST-00661,PROD-0082,2026-07-19,1,166.34,delivered
ORD-003625,CUST-00104,PROD-0046,2025-09-24,1,289.99,returned
ORD-003626,CUST-00755,PROD-0083,2026-07-11,1,380.55,delivered
ORD-003627,CUST-00462,PROD-0028,2026-07-07,1,133.28,delivered
ORD-003628,CUST-00743,PROD-0026,2026-04-29,1,387.44,shipped
ORD-003629,CUST-00991,PROD-0010,2025-06-02,2,703.44,delivered
ORD-003630,CUST-00718,PROD-0047,2026-01-10,1,84.69,delivered
ORD-003631,CUST-00710,PROD-0004,2026-02-06,1,247.95,delivered
ORD-003632,CUST-00396,PROD-0055,2025-08-17,1,401.93,delivered
ORD-003633,CUST-00912,PROD-0066,2025-10-25,1,213.16,delivered
ORD-003634,CUST-00337,PROD-0067,2025-05-18,2,337.44,processing
ORD-003635,CUST-00599,PROD-0007,2026-04-21,1,299.67,delivered
ORD-003636,CUST-00142,PROD-0055,2026-05-29,1,401.93,returned
ORD-003637,CUST-00317,PROD-0080,2026-06-07,1,297.2,delivered
ORD-003638,CUST-00711,PROD-0031,2025-04-03,1,100.48,processing
ORD-003639,CUST-00558,PROD-0074,2026-02-11,1,56.08,delivered
ORD-003640,CUST-00800,PROD-0019,2026-01-08,1,185.44,delivered
ORD-003641,CUST-00527,PROD-0028,2026-05-30,2,266.56,delivered
ORD-003642,CUST-00556,PROD-0081,2025-01-11,1,283.97,delivered
ORD-003643,CUST-00401,PROD-0028,2025-09-02,1,133.28,delivered
ORD-003644,CUST-00681,PROD-0019,2025-06-19,1,185.44,delivered
ORD-003645,CUST-00310,PROD-0087,2026-06-11,1,67.3,delivered
ORD-003646,CUST-00495,PROD-0020,2025-05-24,1,412.81,shipped
ORD-003647,CUST-00556,PROD-0013,2026-04-02,2,482.44,delivered
ORD-003648,CUST-00610,PROD-0077,2025-06-13,3,493.2,delivered
ORD-003649,CUST-00773,PROD-0043,2025-07-03,1,194.98,delivered
ORD-003650,CUST-00109,PROD-0011,2026-08-03,1,434.44,delivered
ORD-003651,CUST-00795,PROD-0048,2026-08-03,1,398.28,delivered
ORD-003652,CUST-00372,PROD-0015,2025-05-30,1,359.27,delivered
ORD-003653,CUST-00855,PROD-0017,2026-05-11,2,579.9,shipped
ORD-003654,CUST-00616,PROD-0054,2026-01-03,2,654.16,delivered
ORD-003655,CUST-00768,PROD-0050,2025-02-11,3,249.18,delivered
ORD-003656,CUST-00891,PROD-0028,2025-08-13,1,133.28,delivered
ORD-003657,CUST-00206,PROD-0083,2026-05-15,1,380.55,returned
ORD-003658,CUST-00847,PROD-0004,2025-08-26,2,495.9,processing
ORD-003659,CUST-00043,PROD-0022,2025-03-06,2,162.36,delivered
ORD-003660,CUST-00865,PROD-0086,2025-09-28,3,869.25,delivered
ORD-003661,CUST-00245,PROD-0039,2026-01-14,1,398.5,delivered
ORD-003662,CUST-00287,PROD-0034,2025-08-28,1,298.58,delivered
ORD-003663,CUST-00355,PROD-0097,2025-02-13,1,293.58,returned
ORD-003664,CUST-00785,PROD-0044,2025-07-31,1,443.04,delivered
ORD-003665,CUST-00476,PROD-0042,2026-06-15,1,435.6,shipped
ORD-003666,CUST-00083,PROD-0040,2026-01-05,1,363.98,delivered
ORD-003667,CUST-00110,PROD-0097,2026-02-02,1,293.58,processing
ORD-003668,CUST-00950,PROD-0012,2026-04-26,1,101.25,delivered
ORD-003669,CUST-00190,PROD-0002,2026-04-11,2,430.4,shipped
ORD-003670,CUST-00983,PROD-0028,2025-02-17,1,133.28,delivered
ORD-003671,CUST-00800,PROD-0074,2025-02-10,2,112.16,delivered
ORD-003672,CUST-00936,PROD-0086,2025-11-28,1,289.75,returned
ORD-003673,CUST-00909,PROD-0081,2025-04-16,1,283.97,delivered
ORD-003674,CUST-00251,PROD-0090,2026-06-18,4,1250.44,delivered
ORD-003675,CUST-00724,PROD-0067,2025-10-08,3,506.16,shipped
ORD-003676,CUST-00291,PROD-0071,2025-09-27,1,88.11,shipped
ORD-003677,CUST-00645,PROD-0072,2026-07-12,2,647.72,cancelled
ORD-003678,CUST-00201,PROD-0084,2026-08-07,1,218.42,delivered
ORD-003679,CUST-00797,PROD-0076,2025-06-28,1,74.18,shipped
ORD-003680,CUST-00326,PROD-0099,2026-01-21,1,236.54,delivered
ORD-003681,CUST-00511,PROD-0081,2026-01-23,1,283.97,delivered
ORD-003682,CUST-00409,PROD-0092,2026-01-10,2,177.2,returned
ORD-003683,CUST-00607,PROD-0010,2025-03-21,2,703.44,delivered
ORD-003684,CUST-00790,PROD-0086,2026-06-14,4,1159.0,delivered
ORD-003685,CUST-00962,PROD-0057,2025-09-15,2,664.8,delivered
ORD-003686,CUST-00941,PROD-0097,2026-01-21,1,293.58,returned
ORD-003687,CUST-00837,PROD-0086,2025-08-17,2,579.5,delivered
ORD-003688,CUST-00508,PROD-0037,2026-06-13,4,1126.0,delivered
ORD-003689,CUST-00731,PROD-0077,2026-02-20,2,328.8,delivered
ORD-003690,CUST-00601,PROD-0091,2025-12-28,2,85.0,delivered
ORD-003691,CUST-00072,PROD-0064,2025-12-20,3,655.11,cancelled
ORD-003692,CUST-00247,PROD-0079,2026-05-14,1,339.99,delivered
ORD-003693,CUST-00641,PROD-0086,2026-05-09,2,579.5,delivered
ORD-003694,CUST-00724,PROD-0094,2025-01-07,2,223.0,delivered
ORD-003695,CUST-00940,PROD-0040,2026-05-29,3,1091.94,delivered
ORD-003696,CUST-00855,PROD-0098,2025-05-23,1,316.04,delivered
ORD-003697,CUST-00608,PROD-0060,2026-03-27,1,370.75,delivered
ORD-003698,CUST-00587,PROD-0098,2025-06-19,2,632.08,delivered
ORD-003699,CUST-00935,PROD-0048,2025-08-24,1,398.28,delivered
ORD-003700,CUST-00566,PROD-0099,2025-03-20,1,236.54,delivered
ORD-003701,CUST-00344,PROD-0019,2026-06-11,1,185.44,delivered
ORD-003702,CUST-00971,PROD-0072,2025-10-15,1,323.86,shipped
ORD-003703,CUST-00925,PROD-0033,2025-08-05,1,403.57,returned
ORD-003704,CUST-00054,PROD-0044,2025-06-03,1,443.04,delivered
ORD-003705,CUST-00730,PROD-0092,2025-07-11,1,88.6,delivered
ORD-003706,CUST-00528,PROD-0037,2025-06-11,1,281.5,delivered
ORD-003707,CUST-00611,PROD-0089,2026-01-06,1,154.4,delivered
ORD-003708,CUST-00532,PROD-0036,2025-05-02,1,204.86,returned
ORD-003709,CUST-00558,PROD-0081,2025-08-24,1,283.97,delivered
ORD-003710,CUST-00963,PROD-0088,2026-03-01,1,308.17,returned
ORD-003711,CUST-00193,PROD-0021,2025-12-05,1,245.47,shipped
ORD-003712,CUST-00895,PROD-0002,2025-04-27,2,430.4,delivered
ORD-003713,CUST-00058,PROD-0031,2026-05-09,1,100.48,delivered
ORD-003714,CUST-00437,PROD-0097,2026-05-06,1,293.58,delivered
ORD-003715,CUST-00111,PROD-0030,2026-05-06,2,147.26,delivered
ORD-003716,CUST-00129,PROD-0076,2025-08-04,1,74.18,delivered
ORD-003717,CUST-00849,PROD-0044,2025-06-15,3,1329.12,delivered
ORD-003718,CUST-00706,PROD-0012,2026-02-25,2,202.5,delivered
ORD-003719,CUST-00925,PROD-0051,2025-01-23,1,17.52,delivered
ORD-003720,CUST-00852,PROD-0049,2025-09-07,1,199.24,delivered
ORD-003721,CUST-00326,PROD-0024,2025-02-14,1,359.45,delivered
ORD-003722,CUST-00008,PROD-0024,2025-05-11,1,359.45,delivered
ORD-003723,CUST-00029,PROD-0060,2026-08-11,1,370.75,delivered
ORD-003724,CUST-00112,PROD-0011,2025-06-14,1,434.44,delivered
ORD-003725,CUST-00947,PROD-0013,2025-05-18,2,482.44,shipped
ORD-003726,CUST-00673,PROD-0091,2026-06-09,1,42.5,shipped
ORD-003727,CUST-00131,PROD-0072,2025-02-10,1,323.86,processing
ORD-003728,CUST-00188,PROD-0074,2026-08-10,2,112.16,delivered
ORD-003729,CUST-00675,PROD-0072,2025-05-31,1,323.86,delivered
ORD-003730,CUST-00709,PROD-0064,2025-02-27,1,218.37,processing
ORD-003731,CUST-00475,PROD-0020,2025-06-20,1,412.81,processing
ORD-003732,CUST-00364,PROD-0072,2025-09-22,1,323.86,delivered
ORD-003733,CUST-00204,PROD-0073,2025-07-04,4,1495.12,delivered
ORD-003734,CUST-00212,PROD-0071,2026-06-14,1,88.11,shipped
ORD-003735,CUST-00621,PROD-0078,2026-02-20,1,209.25,delivered
ORD-003736,CUST-00276,PROD-0028,2026-08-01,1,133.28,delivered
ORD-003737,CUST-00073,PROD-0002,2025-01-20,1,215.2,delivered
ORD-003738,CUST-00679,PROD-0043,2025-10-18,1,194.98,delivered
ORD-003739,CUST-00772,PROD-0008,2025-03-29,2,744.16,delivered
ORD-003740,CUST-00243,PROD-0013,2025-08-10,3,723.66,delivered
ORD-003741,CUST-00787,PROD-0085,2026-04-05,1,440.85,delivered
ORD-003742,CUST-00102,PROD-0092,2026-04-28,1,88.6,shipped
ORD-003743,CUST-00987,PROD-0035,2026-05-09,2,157.24,delivered
ORD-003744,CUST-00685,PROD-0023,2025-06-24,1,316.8,delivered
ORD-003745,CUST-00171,PROD-0046,2025-08-13,1,289.99,returned
ORD-003746,CUST-00653,PROD-0015,2026-02-25,1,359.27,delivered
ORD-003747,CUST-00909,PROD-0002,2025-05-27,1,215.2,delivered
ORD-003748,CUST-00188,PROD-0061,2025-07-06,1,248.87,delivered
ORD-003749,CUST-00441,PROD-0076,2026-06-08,2,148.36,delivered
ORD-003750,CUST-00086,PROD-0064,2025-09-28,2,436.74,returned
ORD-003751,CUST-00476,PROD-0052,2025-06-21,1,257.17,delivered
ORD-003752,CUST-00052,PROD-0036,2025-12-17,1,204.86,delivered
ORD-003753,CUST-00111,PROD-0067,2026-04-10,3,506.16,shipped
ORD-003754,CUST-00949,PROD-0069,2025-03-12,1,374.77,delivered
ORD-003755,CUST-00877,PROD-0067,2025-08-24,2,337.44,delivered
ORD-003756,CUST-00854,PROD-0047,2026-01-23,1,84.69,delivered
ORD-003757,CUST-00043,PROD-0083,2026-01-30,1,380.55,delivered
ORD-003758,CUST-00211,PROD-0002,2025-05-16,1,215.2,delivered
ORD-003759,CUST-00968,PROD-0044,2025-04-22,2,886.08,delivered
ORD-003760,CUST-00200,PROD-0064,2025-01-17,1,218.37,delivered
ORD-003761,CUST-00810,PROD-0081,2025-07-27,1,283.97,processing
ORD-003762,CUST-00858,PROD-0078,2026-06-20,1,209.25,delivered
ORD-003763,CUST-00752,PROD-0028,2026-06-01,2,266.56,delivered
ORD-003764,CUST-00627,PROD-0091,2026-03-06,3,127.5,delivered
ORD-003765,CUST-00026,PROD-0054,2025-06-03,4,1308.32,returned
ORD-003766,CUST-00919,PROD-0074,2025-04-09,3,168.24,delivered
ORD-003767,CUST-00299,PROD-0067,2025-07-01,1,168.72,delivered
ORD-003768,CUST-00077,PROD-0036,2026-05-03,1,204.86,returned
ORD-003769,CUST-00924,PROD-0063,2025-02-09,1,149.69,delivered
ORD-003770,CUST-00137,PROD-0025,2026-06-29,1,150.74,processing
ORD-003771,CUST-00020,PROD-0086,2026-05-31,2,579.5,shipped
ORD-003772,CUST-00440,PROD-0048,2025-05-01,3,1194.84,processing
ORD-003773,CUST-00211,PROD-0039,2025-04-06,1,398.5,delivered
ORD-003774,CUST-00752,PROD-0047,2026-05-09,1,84.69,shipped
ORD-003775,CUST-00551,PROD-0094,2025-05-14,3,334.5,delivered
ORD-003776,CUST-00435,PROD-0021,2026-07-07,1,245.47,delivered
ORD-003777,CUST-00780,PROD-0030,2025-01-02,1,73.63,delivered
ORD-003778,CUST-00207,PROD-0092,2026-03-18,1,88.6,delivered
ORD-003779,CUST-00991,PROD-0031,2026-06-19,1,100.48,delivered
ORD-003780,CUST-00439,PROD-0026,2026-03-07,1,387.44,delivered
ORD-003781,CUST-00974,PROD-0022,2026-01-15,1,81.18,delivered
ORD-003782,CUST-00779,PROD-0021,2025-02-14,1,245.47,delivered
ORD-003783,CUST-00666,PROD-0001,2026-06-27,4,162.24,delivered
ORD-003784,CUST-00042,PROD-0037,2026-03-16,1,281.5,delivered
ORD-003785,CUST-00411,PROD-0077,2025-08-23,1,164.4,delivered
ORD-003786,CUST-00523,PROD-0085,2026-05-09,3,1322.55,cancelled
ORD-003787,CUST-00806,PROD-0046,2026-01-26,1,289.99,delivered
ORD-003788,CUST-00610,PROD-0009,2025-12-25,1,178.62,returned
ORD-003789,CUST-00427,PROD-0017,2026-08-13,2,579.9,shipped
ORD-003790,CUST-00275,PROD-0047,2025-04-11,1,84.69,delivered
ORD-003791,CUST-00448,PROD-0085,2026-03-12,2,881.7,returned
ORD-003792,CUST-00902,PROD-0095,2025-05-18,1,378.62,delivered
ORD-003793,CUST-00942,PROD-0059,2025-09-18,1,387.88,cancelled
ORD-003794,CUST-00884,PROD-0054,2026-05-04,1,327.08,shipped
ORD-003795,CUST-00742,PROD-0086,2025-08-27,1,289.75,returned
ORD-003796,CUST-00369,PROD-0012,2025-03-27,2,202.5,delivered
ORD-003797,CUST-00938,PROD-0064,2025-10-18,2,436.74,processing
ORD-003798,CUST-00220,PROD-0006,2026-07-11,3,174.6,delivered
ORD-003799,CUST-00577,PROD-0053,2026-02-23,2,486.0,delivered
ORD-003800,CUST-00867,PROD-0016,2025-09-21,1,264.99,processing
ORD-003801,CUST-00232,PROD-0090,2025-07-13,2,625.22,shipped
ORD-003802,CUST-00328,PROD-0005,2025-01-06,2,460.08,delivered
ORD-003803,CUST-00443,PROD-0073,2025-01-08,2,747.56,cancelled
ORD-003804,CUST-00052,PROD-0046,2026-06-20,2,579.98,shipped
ORD-003805,CUST-00886,PROD-0014,2025-05-01,1,137.77,delivered
ORD-003806,CUST-00943,PROD-0044,2026-06-17,1,443.04,shipped
ORD-003807,CUST-00376,PROD-0063,2025-01-08,2,299.38,delivered
ORD-003808,CUST-00263,PROD-0094,2026-01-20,1,111.5,shipped
ORD-003809,CUST-00267,PROD-0052,2025-07-30,1,257.17,delivered
ORD-003810,CUST-00359,PROD-0026,2025-11-20,1,387.44,shipped
ORD-003811,CUST-00317,PROD-0053,2026-02-23,1,243.0,delivered
ORD-003812,CUST-00324,PROD-0029,2026-01-06,1,442.78,delivered
ORD-003813,CUST-00921,PROD-0019,2025-04-20,1,185.44,delivered
ORD-003814,CUST-00908,PROD-0047,2025-06-08,1,84.69,processing
ORD-003815,CUST-00666,PROD-0008,2026-03-13,1,372.08,delivered
ORD-003816,CUST-00870,PROD-0023,2025-09-17,2,633.6,delivered
ORD-003817,CUST-00878,PROD-0035,2025-09-25,1,78.62,shipped
ORD-003818,CUST-00652,PROD-0095,2026-07-03,1,378.62,processing
ORD-003819,CUST-00939,PROD-0053,2026-03-10,1,243.0,shipped
ORD-003820,CUST-00563,PROD-0099,2026-08-02,2,473.08,delivered
ORD-003821,CUST-00629,PROD-0096,2026-01-10,1,134.32,delivered
ORD-003822,CUST-00421,PROD-0058,2025-10-10,3,282.27,delivered
ORD-003823,CUST-00046,PROD-0005,2026-02-11,3,690.12,delivered
ORD-003824,CUST-00821,PROD-0016,2025-07-28,2,529.98,delivered
ORD-003825,CUST-00600,PROD-0017,2026-02-28,3,869.85,cancelled
ORD-003826,CUST-00720,PROD-0032,2026-07-20,1,92.69,delivered
ORD-003827,CUST-00889,PROD-0096,2026-07-25,1,134.32,returned
ORD-003828,CUST-00269,PROD-0052,2026-05-10,2,514.34,delivered
ORD-003829,CUST-00601,PROD-0020,2025-07-03,2,825.62,shipped
ORD-003830,CUST-00381,PROD-0066,2026-01-15,3,639.48,delivered
ORD-003831,CUST-00118,PROD-0084,2026-07-27,2,436.84,returned
ORD-003832,CUST-00566,PROD-0082,2026-07-23,4,665.36,delivered
ORD-003833,CUST-00953,PROD-0001,2026-05-11,1,40.56,delivered
ORD-003834,CUST-00116,PROD-0058,2025-09-17,2,188.18,delivered
ORD-003835,CUST-00630,PROD-0093,2025-11-11,2,773.62,delivered
ORD-003836,CUST-00260,PROD-0093,2025-12-19,2,773.62,delivered
ORD-003837,CUST-00075,PROD-0083,2026-02-12,1,380.55,returned
ORD-003838,CUST-00480,PROD-0044,2025-05-22,2,886.08,delivered
ORD-003839,CUST-00305,PROD-0006,2025-05-02,3,174.6,delivered
ORD-003840,CUST-00007,PROD-0050,2025-08-24,1,83.06,processing
ORD-003841,CUST-00366,PROD-0072,2026-04-03,2,647.72,delivered
ORD-003842,CUST-00634,PROD-0088,2025-06-15,1,308.17,delivered
ORD-003843,CUST-00523,PROD-0020,2025-04-13,4,1651.24,shipped
ORD-003844,CUST-00348,PROD-0014,2025-08-08,1,137.77,delivered
ORD-003845,CUST-00438,PROD-0005,2026-06-05,1,230.04,delivered
ORD-003846,CUST-00215,PROD-0041,2026-02-15,1,233.28,cancelled
ORD-003847,CUST-00429,PROD-0040,2025-12-13,2,727.96,returned
ORD-003848,CUST-00791,PROD-0034,2026-07-18,1,298.58,delivered
ORD-003849,CUST-00498,PROD-0080,2025-02-23,1,297.2,cancelled
ORD-003850,CUST-00540,PROD-0045,2025-06-14,3,913.65,shipped
ORD-003851,CUST-00747,PROD-0071,2026-02-03,2,176.22,delivered
ORD-003852,CUST-00367,PROD-0080,2025-01-06,1,297.2,delivered
ORD-003853,CUST-00313,PROD-0071,2025-04-04,4,352.44,processing
ORD-003854,CUST-00538,PROD-0027,2025-05-29,2,817.78,delivered
ORD-003855,CUST-00921,PROD-0078,2026-04-28,1,209.25,shipped
ORD-003856,CUST-00054,PROD-0078,2026-03-22,1,209.25,shipped
ORD-003857,CUST-00541,PROD-0044,2025-04-01,1,443.04,shipped
ORD-003858,CUST-00467,PROD-0033,2025-03-07,2,807.14,returned
ORD-003859,CUST-00865,PROD-0033,2025-09-27,1,403.57,delivered
ORD-003860,CUST-00164,PROD-0044,2025-08-16,1,443.04,delivered
ORD-003861,CUST-00782,PROD-0020,2026-01-15,2,825.62,delivered
ORD-003862,CUST-00334,PROD-0036,2025-03-23,1,204.86,delivered
ORD-003863,CUST-00547,PROD-0007,2025-02-08,2,599.34,delivered
ORD-003864,CUST-00798,PROD-0032,2026-01-29,2,185.38,delivered
ORD-003865,CUST-00348,PROD-0067,2026-02-15,1,168.72,shipped
ORD-003866,CUST-00273,PROD-0039,2026-06-18,3,1195.5,delivered
ORD-003867,CUST-00963,PROD-0093,2025-10-21,1,386.81,shipped
ORD-003868,CUST-00720,PROD-0024,2025-02-28,1,359.45,shipped
ORD-003869,CUST-00750,PROD-0086,2025-06-29,2,579.5,delivered
ORD-003870,CUST-00414,PROD-0070,2026-05-22,1,158.82,delivered
ORD-003871,CUST-00500,PROD-0088,2026-03-26,4,1232.68,delivered
ORD-003872,CUST-00093,PROD-0087,2025-01-11,1,67.3,returned
ORD-003873,CUST-00685,PROD-0054,2025-07-26,1,327.08,delivered
ORD-003874,CUST-00079,PROD-0038,2026-06-15,3,145.68,delivered
ORD-003875,CUST-00622,PROD-0074,2025-10-20,1,56.08,delivered
ORD-003876,CUST-00217,PROD-0080,2025-07-19,2,594.4,delivered
ORD-003877,CUST-00947,PROD-0075,2025-02-04,1,117.06,cancelled
ORD-003878,CUST-00358,PROD-0032,2026-06-07,2,185.38,returned
ORD-003879,CUST-00618,PROD-0045,2026-06-13,1,304.55,delivered
ORD-003880,CUST-00507,PROD-0061,2025-08-26,1,248.87,delivered
ORD-003881,CUST-00559,PROD-0070,2025-06-23,1,158.82,delivered
ORD-003882,CUST-00181,PROD-0088,2025-02-06,1,308.17,delivered
ORD-003883,CUST-00576,PROD-0097,2026-01-04,2,587.16,processing
ORD-003884,CUST-00246,PROD-0053,2025-09-02,1,243.0,delivered
ORD-003885,CUST-00244,PROD-0051,2025-01-01,1,17.52,returned
ORD-003886,CUST-00506,PROD-0076,2025-06-11,1,74.18,delivered
ORD-003887,CUST-00422,PROD-0056,2025-03-30,2,93.56,delivered
ORD-003888,CUST-00320,PROD-0027,2025-10-10,2,817.78,shipped
ORD-003889,CUST-00087,PROD-0038,2026-02-14,1,48.56,delivered
ORD-003890,CUST-00217,PROD-0062,2025-12-28,1,323.09,delivered
ORD-003891,CUST-00490,PROD-0018,2026-02-09,1,361.49,delivered
ORD-003892,CUST-00519,PROD-0064,2026-02-20,2,436.74,delivered
ORD-003893,CUST-00278,PROD-0077,2025-07-25,1,164.4,delivered
ORD-003894,CUST-00849,PROD-0030,2026-06-15,1,73.63,delivered
ORD-003895,CUST-00722,PROD-0049,2025-01-16,2,398.48,delivered
ORD-003896,CUST-00169,PROD-0041,2025-03-12,3,699.84,delivered
ORD-003897,CUST-00330,PROD-0013,2025-04-03,1,241.22,shipped
ORD-003898,CUST-00650,PROD-0034,2026-07-17,2,597.16,returned
ORD-003899,CUST-00441,PROD-0100,2025-10-19,1,145.73,processing
ORD-003900,CUST-00391,PROD-0094,2026-07-27,3,334.5,processing
ORD-003901,CUST-00496,PROD-0025,2025-12-23,1,150.74,delivered
ORD-003902,CUST-00381,PROD-0066,2025-12-22,1,213.16,cancelled
ORD-003903,CUST-00306,PROD-0100,2025-10-11,3,437.19,delivered
ORD-003904,CUST-00742,PROD-0018,2025-08-20,1,361.49,processing
ORD-003905,CUST-00987,PROD-0005,2025-07-19,1,230.04,delivered
ORD-003906,CUST-00820,PROD-0019,2026-04-11,1,185.44,cancelled
ORD-003907,CUST-00673,PROD-0042,2026-02-18,2,871.2,delivered
ORD-003908,CUST-00513,PROD-0018,2026-08-12,1,361.49,delivered
ORD-003909,CUST-00748,PROD-0032,2025-01-05,2,185.38,delivered
ORD-003910,CUST-00949,PROD-0021,2025-09-25,1,245.47,processing
ORD-003911,CUST-00188,PROD-0010,2025-06-29,1,351.72,processing
ORD-003912,CUST-00930,PROD-0037,2026-02-21,1,281.5,delivered
ORD-003913,CUST-00516,PROD-0049,2026-06-03,1,199.24,processing
ORD-003914,CUST-00913,PROD-0086,2025-04-20,2,579.5,cancelled
ORD-003915,CUST-00644,PROD-0013,2026-07-27,2,482.44,shipped
ORD-003916,CUST-00427,PROD-0055,2025-03-16,1,401.93,delivered
ORD-003917,CUST-00502,PROD-0017,2026-05-31,1,289.95,shipped
ORD-003918,CUST-00730,PROD-0009,2025-10-29,2,357.24,delivered
ORD-003919,CUST-00260,PROD-0088,2025-12-15,2,616.34,shipped
ORD-003920,CUST-00513,PROD-0044,2025-04-30,2,886.08,delivered
ORD-003921,CUST-00071,PROD-0078,2026-06-10,2,418.5,delivered
ORD-003922,CUST-00478,PROD-0046,2025-09-21,1,289.99,shipped
ORD-003923,CUST-00178,PROD-0008,2026-07-05,3,1116.24,delivered
ORD-003924,CUST-00457,PROD-0037,2026-08-12,1,281.5,delivered
ORD-003925,CUST-00189,PROD-0019,2025-09-14,1,185.44,returned
ORD-003926,CUST-00291,PROD-0063,2026-03-30,2,299.38,returned
ORD-003927,CUST-00520,PROD-0092,2026-01-22,3,265.8,returned
ORD-003928,CUST-00765,PROD-0046,2026-07-31,2,579.98,processing
ORD-003929,CUST-00920,PROD-0094,2026-05-11,1,111.5,shipped
ORD-003930,CUST-00979,PROD-0071,2025-09-07,1,88.11,cancelled
ORD-003931,CUST-00292,PROD-0026,2025-12-14,1,387.44,delivered
ORD-003932,CUST-00946,PROD-0046,2026-04-15,3,869.97,delivered
ORD-003933,CUST-00756,PROD-0046,2026-04-17,1,289.99,delivered
ORD-003934,CUST-00635,PROD-0075,2025-01-29,2,234.12,delivered
ORD-003935,CUST-00811,PROD-0014,2026-05-09,1,137.77,delivered
ORD-003936,CUST-00283,PROD-0085,2025-04-30,2,881.7,delivered
ORD-003937,CUST-00544,PROD-0063,2025-09-22,3,449.07,delivered
ORD-003938,CUST-00846,PROD-0072,2025-03-11,1,323.86,delivered
ORD-003939,CUST-00377,PROD-0003,2026-01-27,1,410.24,delivered
ORD-003940,CUST-00658,PROD-0028,2025-08-14,2,266.56,delivered
ORD-003941,CUST-00156,PROD-0029,2025-08-24,1,442.78,delivered
ORD-003942,CUST-00508,PROD-0087,2025-11-20,2,134.6,shipped
ORD-003943,CUST-00413,PROD-0018,2026-02-27,2,722.98,delivered
ORD-003944,CUST-00528,PROD-0035,2025-12-28,1,78.62,delivered
ORD-003945,CUST-00355,PROD-0077,2026-06-13,2,328.8,delivered
ORD-003946,CUST-00559,PROD-0076,2026-07-03,1,74.18,delivered
ORD-003947,CUST-00763,PROD-0047,2025-01-10,3,254.07,delivered
ORD-003948,CUST-00187,PROD-0005,2025-09-27,1,230.04,delivered
ORD-003949,CUST-00031,PROD-0075,2025-09-12,2,234.12,delivered
ORD-003950,CUST-00260,PROD-0059,2025-10-22,1,387.88,delivered
ORD-003951,CUST-00421,PROD-0075,2025-04-06,1,117.06,delivered
ORD-003952,CUST-00529,PROD-0059,2026-02-13,1,387.88,delivered
